year,month,date,customer_id,acquisition_channel,signup_source,region,customer_tier,plan_price,discount_rate,arpu,gross_margin,churn_rate,contract_length_months,marketing_spend
2023,11,Nov-23,4202,organic_search,mobile_app,North America,Enterprise,386.1,0.1,391.45,0.82,0.0116,12,54.96
2023,11,Nov-23,4203,meta_ads,partner,Europe,Enterprise,391.51,0.2,333.43,0.83,0.0532,1,335.95
2023,11,Nov-23,4204,meta_ads,partner,Europe,Enterprise,419.55,0,477.18,0.81,0.089,1,371.57
2023,11,Nov-23,4205,meta_ads,mobile_app,Europe,Basic,73.11,0.2,59.28,0.8,0.0566,1,347.19
2023,11,Nov-23,4206,meta_ads,mobile_app,LatAm,Enterprise,280.16,0,301.74,0.76,0.0266,12,347.12
2023,11,Nov-23,4207,google_ads,mobile_app,Europe,Pro,141.34,0.1,145.95,0.89,0.0126,12,368.11
2023,11,Nov-23,4208,outbound_sales,web,APAC,Pro,136.72,0,155.79,0.87,0.0979,1,216.53
2023,11,Nov-23,4209,google_ads,partner,North America,Basic,50.7,0.1,47.23,0.79,0.0606,1,346.07
2023,11,Nov-23,4210,google_ads,web,Europe,Enterprise,389.24,0,347.6,0.75,0.0731,1,424.83
2023,11,Nov-23,4211,organic_search,web,APAC,Enterprise,291.99,0.2,233.62,0.88,0.0151,12,56.15
2023,11,Nov-23,4212,google_ads,mobile_app,North America,Pro,147.51,0.1,130.7,0.85,0.0966,1,417.11
2023,11,Nov-23,4213,outbound_sales,mobile_app,Europe,Pro,136.82,0,130.32,0.79,0.0137,12,218.37
2023,11,Nov-23,4214,outbound_sales,mobile_app,Europe,Pro,148.67,0.2,117.73,0.76,0.0112,12,175.24
2023,11,Nov-23,4215,outbound_sales,mobile_app,Europe,Pro,129.02,0.1,116.79,0.81,0.025,12,179.1
2023,11,Nov-23,4216,organic_search,mobile_app,North America,Pro,104.9,0.1,102.42,0.76,0.0907,1,53.18
2023,11,Nov-23,4217,meta_ads,mobile_app,Middle East,Basic,97.39,0.2,83.34,0.88,0.0901,1,349.49
2023,11,Nov-23,4218,meta_ads,web,North America,Basic,76.33,0,83.45,0.82,0.0913,1,330.32
2023,11,Nov-23,4219,meta_ads,partner,North America,Enterprise,308.99,0,321.68,0.88,0.0185,12,310.45
2023,11,Nov-23,4220,outbound_sales,partner,North America,Basic,71.9,0.2,65.82,0.85,0.0164,12,171.22
2023,11,Nov-23,4221,meta_ads,mobile_app,Middle East,Pro,170.39,0.1,139,0.83,0.0802,1,331.88
2023,11,Nov-23,4222,meta_ads,partner,Europe,Pro,162.59,0.2,121.61,0.79,0.0259,12,360.2
2023,11,Nov-23,4223,outbound_sales,web,Europe,Basic,50.08,0.1,46.54,0.85,0.0613,1,195.84
2023,11,Nov-23,4224,meta_ads,mobile_app,North America,Basic,53.71,0.1,46.86,0.79,0.0604,1,340.71
2023,11,Nov-23,4225,meta_ads,web,Africa,Pro,126.37,0,110.82,0.89,0.0236,12,393.29
2023,11,Nov-23,4226,meta_ads,web,North America,Enterprise,203.63,0.2,153.66,0.84,0.0691,1,323.37
2023,11,Nov-23,4227,organic_search,web,LatAm,Enterprise,479.79,0.2,368.66,0.87,0.098,1,48.77
2023,11,Nov-23,4228,organic_search,mobile_app,LatAm,Pro,169.77,0.2,148.19,0.88,0.0183,12,55.84
2023,11,Nov-23,4229,google_ads,web,LatAm,Pro,118.47,0.1,116.43,0.76,0.0929,1,342.28
2023,11,Nov-23,4230,google_ads,mobile_app,LatAm,Pro,115.32,0.2,81.94,0.87,0.093,1,365.51
2023,11,Nov-23,4231,outbound_sales,mobile_app,North America,Pro,123.67,0,140.39,0.86,0.0611,1,195.52
2023,11,Nov-23,4232,meta_ads,web,APAC,Basic,57.47,0.1,45.44,0.75,0.0612,1,305.79
2023,11,Nov-23,4233,outbound_sales,partner,Europe,Enterprise,279.84,0.2,239.31,0.8,0.08,1,182
2023,11,Nov-23,4234,organic_search,web,Europe,Pro,198.86,0.2,146.76,0.85,0.0545,1,48.88
2023,11,Nov-23,4235,meta_ads,web,North America,Basic,80.43,0.2,55.09,0.8,0.0818,1,395.17
2023,11,Nov-23,4236,outbound_sales,partner,Africa,Pro,175.12,0,175.6,0.86,0.0249,12,170.92
2023,11,Nov-23,4237,outbound_sales,mobile_app,APAC,Pro,131.31,0.2,89.43,0.87,0.0825,1,211.61
2023,11,Nov-23,4238,google_ads,web,APAC,Enterprise,246.11,0,217.99,0.81,0.0258,12,454.56
2023,11,Nov-23,4239,google_ads,mobile_app,APAC,Basic,76.68,0.1,77.13,0.77,0.0189,12,430.46
2023,11,Nov-23,4240,google_ads,partner,North America,Enterprise,317,0,358.23,0.8,0.0102,12,425.34
2023,11,Nov-23,4241,outbound_sales,web,APAC,Basic,53.56,0,49.73,0.9,0.086,1,213.5
2023,11,Nov-23,4242,meta_ads,web,North America,Enterprise,398.9,0.2,328.47,0.8,0.0139,12,382.09
2023,11,Nov-23,4243,outbound_sales,mobile_app,Europe,Enterprise,492.05,0.2,447.71,0.77,0.0167,12,218.63
2023,11,Nov-23,4244,outbound_sales,mobile_app,North America,Pro,171.6,0.1,137.79,0.86,0.0787,1,206.45
2023,11,Nov-23,4245,organic_search,web,Europe,Enterprise,313.23,0.1,240.27,0.87,0.0762,1,45.62
2023,11,Nov-23,4246,organic_search,web,North America,Pro,122.81,0,107.37,0.82,0.011,12,53.76
2023,11,Nov-23,4247,meta_ads,web,North America,Enterprise,362.05,0,390.79,0.8,0.05,1,325.86
2023,11,Nov-23,4248,google_ads,partner,North America,Basic,60.94,0.2,45.6,0.78,0.087,1,400.98
2023,11,Nov-23,4249,google_ads,mobile_app,North America,Basic,87.11,0,83.19,0.83,0.0518,1,433.44
2023,11,Nov-23,4250,meta_ads,partner,Europe,Pro,182.38,0.2,149.59,0.89,0.0257,12,319.51
2023,11,Nov-23,4251,outbound_sales,mobile_app,North America,Basic,98.99,0,103.81,0.84,0.021,12,173.57
2023,11,Nov-23,4252,outbound_sales,mobile_app,Europe,Pro,116.61,0,119.77,0.86,0.0885,1,215.12
2023,11,Nov-23,4253,outbound_sales,web,LatAm,Basic,84.31,0.2,69.8,0.81,0.0773,1,227.21
2023,11,Nov-23,4254,outbound_sales,web,North America,Basic,93.96,0,81.25,0.76,0.0676,1,196.1
2023,11,Nov-23,4255,meta_ads,mobile_app,LatAm,Pro,123.28,0,116.13,0.76,0.0697,1,355.99
2023,11,Nov-23,4256,outbound_sales,web,Middle East,Pro,118.52,0.2,97.13,0.85,0.028,12,186.01
2023,11,Nov-23,4257,organic_search,mobile_app,North America,Enterprise,452.86,0.1,389.91,0.77,0.0888,1,46.43
2023,11,Nov-23,4258,meta_ads,mobile_app,Africa,Pro,107.66,0.2,93.49,0.79,0.0246,12,399.21
2023,11,Nov-23,4259,meta_ads,web,North America,Basic,55.14,0,55.81,0.85,0.0659,1,340.73
2023,11,Nov-23,4260,outbound_sales,mobile_app,North America,Enterprise,424.97,0.1,427.44,0.76,0.0175,12,173.07
2023,11,Nov-23,4261,meta_ads,web,North America,Enterprise,221.67,0.2,163.91,0.89,0.0922,1,306.8
2023,11,Nov-23,4262,outbound_sales,mobile_app,North America,Basic,79.3,0.1,63.48,0.82,0.0928,1,172.7
2023,11,Nov-23,4263,meta_ads,mobile_app,Middle East,Enterprise,415.54,0.1,418.32,0.76,0.0256,12,392.26
2023,11,Nov-23,4264,organic_search,web,LatAm,Enterprise,389.23,0.2,308.13,0.86,0.016,12,46.59
2023,11,Nov-23,4265,organic_search,partner,North America,Enterprise,489.87,0,552.03,0.89,0.0627,1,54.06
2023,11,Nov-23,4266,organic_search,partner,Europe,Enterprise,303.51,0.2,212.08,0.79,0.0298,12,46.32
2023,11,Nov-23,4267,meta_ads,mobile_app,Europe,Basic,79.5,0.2,62.32,0.84,0.0298,12,308.17
2023,11,Nov-23,4268,outbound_sales,partner,Europe,Basic,73.8,0.2,64.12,0.83,0.0125,12,213.28
2023,11,Nov-23,4269,meta_ads,web,APAC,Pro,147.1,0.1,120.55,0.87,0.0994,1,336.72
2023,11,Nov-23,4270,outbound_sales,partner,Middle East,Enterprise,329.48,0,293.81,0.83,0.0671,1,196.17
2023,11,Nov-23,4271,meta_ads,mobile_app,Europe,Pro,136.67,0,118.91,0.8,0.0142,12,357.59
2023,11,Nov-23,4272,meta_ads,partner,APAC,Basic,98.13,0.1,89.11,0.77,0.0236,12,378.4
2023,11,Nov-23,4273,organic_search,web,APAC,Pro,175.62,0.1,144.97,0.86,0.0119,12,55.46
2023,11,Nov-23,4274,google_ads,web,Europe,Enterprise,393.77,0.2,344.63,0.85,0.0932,1,356.71
2023,11,Nov-23,4275,outbound_sales,web,North America,Pro,198.74,0,210.47,0.81,0.0163,12,186.5
2023,11,Nov-23,4276,organic_search,mobile_app,APAC,Enterprise,462.72,0.2,407.01,0.88,0.0775,1,44.39
2023,11,Nov-23,4277,organic_search,mobile_app,APAC,Enterprise,343.75,0.2,267.14,0.81,0.0974,1,49.25
2023,11,Nov-23,4278,outbound_sales,mobile_app,APAC,Enterprise,392.99,0.1,311.41,0.8,0.0103,12,172.56
2023,11,Nov-23,4279,outbound_sales,mobile_app,APAC,Enterprise,249.44,0.2,210.6,0.81,0.0591,1,199.26
2023,11,Nov-23,4280,outbound_sales,partner,APAC,Pro,180.1,0.1,166.71,0.75,0.0882,1,193.97
2023,11,Nov-23,4281,google_ads,mobile_app,LatAm,Enterprise,242.5,0.1,199.82,0.81,0.0799,1,360.3
2023,11,Nov-23,4282,google_ads,partner,APAC,Pro,125.67,0,129.85,0.81,0.0203,12,348.67
2023,11,Nov-23,4283,organic_search,partner,APAC,Enterprise,323.81,0.2,260.61,0.82,0.0836,1,44.27
2023,11,Nov-23,4284,organic_search,web,Europe,Basic,61.9,0.1,50.08,0.81,0.0145,12,52.77
2023,11,Nov-23,4285,google_ads,web,Europe,Enterprise,299.7,0.1,241.77,0.79,0.0642,1,424.17
2023,11,Nov-23,4286,google_ads,partner,APAC,Pro,132.56,0,145.27,0.82,0.0949,1,367.68
2023,11,Nov-23,4287,google_ads,mobile_app,LatAm,Enterprise,244.77,0,246.86,0.85,0.0194,12,454.4
2023,11,Nov-23,4288,google_ads,web,Europe,Pro,106.19,0.1,102.41,0.77,0.0156,12,365.19
2023,11,Nov-23,4289,outbound_sales,partner,North America,Enterprise,228.65,0.2,171.51,0.81,0.0691,1,214.13
2023,11,Nov-23,4290,outbound_sales,mobile_app,Middle East,Enterprise,460.9,0,508.92,0.77,0.0807,1,215.41
2023,11,Nov-23,4291,meta_ads,partner,Europe,Enterprise,453.62,0.1,427.1,0.76,0.0694,1,300.3
2023,11,Nov-23,4292,organic_search,mobile_app,North America,Enterprise,221.88,0,214.09,0.8,0.0941,1,51.73
2023,11,Nov-23,4293,organic_search,mobile_app,APAC,Enterprise,294.29,0,318.18,0.81,0.0912,1,43.92
2023,11,Nov-23,4294,google_ads,web,North America,Pro,172.5,0,152.91,0.86,0.0524,1,351.92
2023,11,Nov-23,4295,organic_search,partner,Europe,Pro,184.45,0.2,141.73,0.76,0.0558,1,53.65
2023,11,Nov-23,4296,google_ads,partner,Europe,Pro,101.83,0,93.36,0.82,0.0159,12,448.67
2023,11,Nov-23,4297,organic_search,web,North America,Enterprise,256.18,0.2,219.48,0.85,0.0135,12,56.69
2023,11,Nov-23,4298,outbound_sales,web,APAC,Pro,174.88,0.1,147.77,0.8,0.0146,12,224.72
2023,11,Nov-23,4299,google_ads,partner,Europe,Pro,125.39,0.2,89.75,0.81,0.0201,12,439.3
2023,11,Nov-23,4300,outbound_sales,mobile_app,North America,Pro,109.44,0,112.09,0.81,0.0654,1,223.89
2023,11,Nov-23,4301,outbound_sales,mobile_app,LatAm,Basic,88.25,0,84.54,0.86,0.0553,1,219.98
2023,11,Nov-23,4302,meta_ads,web,APAC,Enterprise,240.06,0.1,197.9,0.75,0.0205,12,400.78
2023,11,Nov-23,4303,organic_search,partner,LatAm,Basic,74.61,0.1,73.7,0.87,0.0864,1,49.21
2023,11,Nov-23,4304,organic_search,partner,LatAm,Enterprise,389.22,0.2,299.49,0.88,0.0724,1,54.77
2023,11,Nov-23,4305,google_ads,mobile_app,North America,Pro,108.29,0,115.4,0.81,0.0541,1,354.79
2023,11,Nov-23,4306,meta_ads,mobile_app,Africa,Basic,97.35,0.1,75.8,0.76,0.0608,1,298.48
2023,11,Nov-23,4307,outbound_sales,partner,Europe,Enterprise,404.83,0.2,331.61,0.86,0.0179,12,178.26
2023,11,Nov-23,4308,meta_ads,mobile_app,APAC,Basic,91.33,0.1,92.66,0.86,0.0103,12,394.12
2023,11,Nov-23,4309,organic_search,mobile_app,North America,Basic,84.68,0,83.21,0.86,0.065,1,45.54
2023,11,Nov-23,4310,outbound_sales,web,LatAm,Enterprise,219.59,0.2,166.09,0.84,0.02,12,219.34
2023,11,Nov-23,4311,outbound_sales,web,North America,Pro,123.67,0.2,93.12,0.75,0.0888,1,215.43
2023,11,Nov-23,4312,organic_search,mobile_app,North America,Enterprise,354.91,0,408.01,0.79,0.0812,1,50.16
2023,11,Nov-23,4313,meta_ads,partner,North America,Basic,97.13,0.2,69.45,0.82,0.0612,1,398.06
2023,11,Nov-23,4314,outbound_sales,mobile_app,North America,Pro,140.92,0,130.54,0.81,0.0171,12,204.04
2023,11,Nov-23,4315,outbound_sales,web,Europe,Enterprise,292.93,0,250.86,0.87,0.0732,1,204.79
2023,11,Nov-23,4316,meta_ads,mobile_app,Europe,Basic,87.15,0.1,82.05,0.87,0.0216,12,330.35
2023,11,Nov-23,4317,outbound_sales,web,APAC,Basic,79.09,0.2,70.81,0.75,0.0895,1,184.72
2023,11,Nov-23,4318,organic_search,partner,Europe,Pro,102.02,0.1,105.42,0.8,0.0664,1,55.65
2023,11,Nov-23,4319,outbound_sales,web,North America,Pro,114.15,0,115.57,0.85,0.0806,1,212.65
2023,11,Nov-23,4320,google_ads,partner,North America,Enterprise,278.98,0,315.46,0.86,0.0575,1,457.38
2023,11,Nov-23,4321,outbound_sales,partner,North America,Pro,185.8,0.1,153.99,0.76,0.0762,1,211.22
2023,11,Nov-23,4322,google_ads,web,Africa,Enterprise,415.79,0.1,422.22,0.81,0.076,1,375.68
2023,11,Nov-23,4323,google_ads,partner,APAC,Enterprise,439.25,0.1,428.51,0.78,0.0818,1,398.88
2023,11,Nov-23,4324,meta_ads,web,North America,Basic,80.76,0.1,68.39,0.76,0.0886,1,389.63
2023,11,Nov-23,4325,google_ads,mobile_app,Europe,Enterprise,232.03,0.2,178.71,0.85,0.051,1,392.68
2023,11,Nov-23,4326,organic_search,web,North America,Pro,118.97,0.2,102.55,0.77,0.0219,12,43.8
2023,11,Nov-23,4327,outbound_sales,partner,Middle East,Basic,69.14,0.1,52.98,0.88,0.095,1,226.97
2023,11,Nov-23,4328,google_ads,mobile_app,APAC,Enterprise,317.78,0,289.5,0.88,0.0663,1,450.12
2023,11,Nov-23,4329,meta_ads,mobile_app,North America,Pro,163.76,0.1,168.66,0.79,0.0203,12,312.83
2023,11,Nov-23,4330,organic_search,partner,Middle East,Pro,105.05,0.1,98.96,0.78,0.05,1,44.03
2023,11,Nov-23,4331,organic_search,web,North America,Basic,96.67,0,89.4,0.78,0.0597,1,48.1
2023,11,Nov-23,4332,google_ads,partner,Europe,Pro,137.33,0.2,125.37,0.87,0.0211,12,421.4
2023,11,Nov-23,4333,meta_ads,mobile_app,APAC,Basic,69.71,0,60.13,0.82,0.0993,1,323.73
2023,11,Nov-23,4334,organic_search,partner,Europe,Enterprise,396.95,0,377.24,0.88,0.0915,1,45.02
2023,11,Nov-23,4335,meta_ads,web,North America,Enterprise,204.42,0.2,187.49,0.76,0.0693,1,333.16
2023,11,Nov-23,4336,outbound_sales,mobile_app,APAC,Basic,87.75,0,90.25,0.84,0.0236,12,222.19
2023,11,Nov-23,4337,organic_search,partner,APAC,Pro,167.31,0.2,125.37,0.88,0.0586,1,57.29
2023,11,Nov-23,4338,google_ads,web,APAC,Pro,136.28,0,120.33,0.82,0.075,1,438.44
2023,12,Dec-23,4339,meta_ads,mobile_app,Europe,Enterprise,442.26,0.2,398.99,0.78,0.0184,12,311.86
2023,12,Dec-23,4340,organic_search,partner,LatAm,Enterprise,412.69,0,415.56,0.87,0.0772,1,55.13
2023,12,Dec-23,4341,outbound_sales,web,APAC,Pro,193.8,0,179.73,0.78,0.0583,1,209.96
2023,12,Dec-23,4342,meta_ads,partner,Middle East,Basic,88.47,0.2,76.88,0.85,0.0181,12,354.97
2023,12,Dec-23,4343,outbound_sales,web,LatAm,Basic,72.83,0,81.36,0.85,0.085,1,184.32
2023,12,Dec-23,4344,google_ads,partner,North America,Basic,81.97,0,87.33,0.83,0.0589,1,361.32
2023,12,Dec-23,4345,google_ads,web,APAC,Basic,54.09,0.1,54.29,0.82,0.0704,1,383.8
2023,12,Dec-23,4346,google_ads,partner,Middle East,Pro,161.96,0,153.1,0.84,0.0877,1,352.25
2023,12,Dec-23,4347,meta_ads,mobile_app,APAC,Pro,99.54,0,113.58,0.83,0.066,1,383.96
2023,12,Dec-23,4348,outbound_sales,partner,APAC,Basic,64.05,0.1,62.54,0.8,0.0843,1,180.08
2023,12,Dec-23,4349,organic_search,web,Africa,Enterprise,290.6,0.1,223.67,0.86,0.076,1,50.99
2023,12,Dec-23,4350,outbound_sales,partner,LatAm,Pro,116.87,0,129.3,0.77,0.0747,1,177.8
2023,12,Dec-23,4351,google_ads,web,North America,Basic,59.83,0,55.16,0.89,0.0535,1,341.27
2023,12,Dec-23,4352,meta_ads,mobile_app,Europe,Enterprise,228.97,0.2,174.04,0.81,0.0765,1,321.66
2023,12,Dec-23,4353,google_ads,web,APAC,Basic,52.85,0.1,52.2,0.8,0.0956,1,431.28
2023,12,Dec-23,4354,outbound_sales,partner,APAC,Pro,161.79,0.1,146.74,0.76,0.0279,12,208.99
2023,12,Dec-23,4355,organic_search,web,North America,Pro,147.09,0.1,112.6,0.84,0.0584,1,52.77
2023,12,Dec-23,4356,outbound_sales,partner,LatAm,Pro,171.67,0,180.22,0.85,0.0153,12,208.42
2023,12,Dec-23,4357,outbound_sales,mobile_app,Europe,Pro,107.67,0.1,108.29,0.88,0.0515,1,196.8
2023,12,Dec-23,4358,organic_search,mobile_app,North America,Pro,146.99,0,167.16,0.76,0.0581,1,52.83
2023,12,Dec-23,4359,outbound_sales,web,APAC,Pro,143.71,0,125.97,0.86,0.0724,1,228.6
2023,12,Dec-23,4360,meta_ads,mobile_app,APAC,Pro,160.95,0.2,111.1,0.81,0.0655,1,315.83
2023,12,Dec-23,4361,google_ads,web,APAC,Enterprise,305,0.2,208.34,0.87,0.073,1,393.11
2023,12,Dec-23,4362,organic_search,partner,LatAm,Enterprise,347.15,0,362.83,0.83,0.0523,1,54.13
2023,12,Dec-23,4363,meta_ads,mobile_app,APAC,Basic,57.44,0.2,51.34,0.82,0.012,12,308.19
2023,12,Dec-23,4364,organic_search,mobile_app,Africa,Basic,49.5,0,43.48,0.84,0.0248,12,48.17
2023,12,Dec-23,4365,organic_search,partner,Africa,Basic,80.32,0.2,73.69,0.87,0.0683,1,52.73
2023,12,Dec-23,4366,organic_search,mobile_app,Europe,Pro,152.8,0.1,151.52,0.86,0.0623,1,42.9
2023,12,Dec-23,4367,google_ads,web,North America,Pro,155.32,0.2,108.71,0.86,0.0104,12,417.13
2023,12,Dec-23,4368,meta_ads,web,LatAm,Pro,129.83,0.2,102.39,0.9,0.0555,1,329.19
2023,12,Dec-23,4369,meta_ads,partner,APAC,Pro,168.9,0.2,125.1,0.88,0.0183,12,399.34
2023,12,Dec-23,4370,meta_ads,web,Europe,Pro,128.53,0.2,96.98,0.83,0.0885,1,351.88
2023,12,Dec-23,4371,outbound_sales,mobile_app,APAC,Pro,188.62,0.1,187.39,0.81,0.0252,12,221.01
2023,12,Dec-23,4372,outbound_sales,partner,APAC,Basic,61.88,0,67,0.87,0.0791,1,214.97
2023,12,Dec-23,4373,outbound_sales,partner,Europe,Pro,182.9,0,158.58,0.83,0.0107,12,190.96
2023,12,Dec-23,4374,outbound_sales,mobile_app,North America,Enterprise,296.04,0.1,302.66,0.79,0.07,1,223.84
2023,12,Dec-23,4375,google_ads,partner,Europe,Enterprise,495.44,0.1,482.42,0.8,0.0202,12,441.66
2023,12,Dec-23,4376,google_ads,partner,Middle East,Basic,84.84,0.1,83.16,0.78,0.0615,1,435.8
2023,12,Dec-23,4377,meta_ads,mobile_app,APAC,Basic,52.98,0.1,48.05,0.76,0.0557,1,313.63
2023,12,Dec-23,4378,outbound_sales,web,Europe,Basic,80.77,0.1,70.57,0.82,0.0551,1,194.98
2023,12,Dec-23,4379,meta_ads,web,North America,Enterprise,444.29,0.2,374.17,0.88,0.0264,12,365.05
2023,12,Dec-23,4380,organic_search,mobile_app,North America,Basic,64.89,0.1,53.49,0.8,0.0546,1,50.91
2023,12,Dec-23,4381,organic_search,partner,LatAm,Basic,55.22,0,60.36,0.79,0.0266,12,46.12
2023,12,Dec-23,4382,organic_search,partner,North America,Basic,88,0,77.9,0.81,0.0669,1,42.9
2023,12,Dec-23,4383,organic_search,partner,North America,Basic,81.49,0.1,74.81,0.81,0.0976,1,50
2023,12,Dec-23,4384,outbound_sales,partner,APAC,Basic,95.58,0.2,79.13,0.81,0.0764,1,216.26
2023,12,Dec-23,4385,organic_search,partner,Middle East,Basic,63.77,0,67.27,0.75,0.0609,1,48.33
2023,12,Dec-23,4386,google_ads,mobile_app,Middle East,Basic,79.6,0,77.88,0.88,0.0802,1,341.18
2023,12,Dec-23,4387,meta_ads,partner,North America,Basic,63.78,0.1,63.37,0.77,0.0296,12,299.85
2023,12,Dec-23,4388,meta_ads,web,North America,Enterprise,265.84,0,305.16,0.82,0.0124,12,342.17
2023,12,Dec-23,4389,meta_ads,web,Europe,Pro,107.75,0.1,109.39,0.78,0.024,12,299.02
2023,12,Dec-23,4390,outbound_sales,mobile_app,Middle East,Basic,54.65,0.2,40.2,0.85,0.0695,1,192.13
2023,12,Dec-23,4391,organic_search,mobile_app,North America,Basic,54.42,0.2,42.28,0.89,0.0721,1,46.29
2023,12,Dec-23,4392,organic_search,mobile_app,North America,Enterprise,408.33,0.2,306.81,0.86,0.028,12,45.11
2023,12,Dec-23,4393,google_ads,mobile_app,LatAm,Pro,172.87,0,179.92,0.85,0.0552,1,412.8
2023,12,Dec-23,4394,outbound_sales,web,LatAm,Enterprise,250.63,0,215.14,0.9,0.0679,1,174.58
2023,12,Dec-23,4395,outbound_sales,web,Europe,Pro,120.46,0.2,94.04,0.8,0.0602,1,208.35
2023,12,Dec-23,4396,organic_search,mobile_app,North America,Enterprise,404,0.1,364.88,0.89,0.0862,1,53.68
2023,12,Dec-23,4397,meta_ads,web,Europe,Basic,63.17,0.2,46.65,0.83,0.0726,1,316.32
2023,12,Dec-23,4398,meta_ads,web,North America,Enterprise,453.95,0,479.29,0.85,0.0845,1,400.6
2023,12,Dec-23,4399,organic_search,partner,APAC,Enterprise,234.3,0.2,210.06,0.75,0.0567,1,49.31
2023,12,Dec-23,4400,meta_ads,partner,North America,Pro,148.19,0.2,131.14,0.78,0.0811,1,361.06
2023,12,Dec-23,4401,meta_ads,mobile_app,APAC,Enterprise,290.97,0,294.98,0.89,0.0292,12,386.8
2023,12,Dec-23,4402,google_ads,partner,Europe,Pro,117.94,0.1,113.23,0.79,0.0843,1,397.34
2023,12,Dec-23,4403,meta_ads,mobile_app,LatAm,Enterprise,297.57,0.2,266.67,0.76,0.0725,1,395.02
2023,12,Dec-23,4404,meta_ads,partner,Europe,Pro,136.2,0.2,103.96,0.87,0.0101,12,388.34
2023,12,Dec-23,4405,organic_search,mobile_app,Middle East,Basic,78.16,0.2,65.36,0.84,0.0156,12,43.48
2023,12,Dec-23,4406,meta_ads,mobile_app,North America,Enterprise,385.03,0,386.02,0.78,0.0106,12,370.02
2023,12,Dec-23,4407,google_ads,web,Africa,Basic,97.87,0.1,94.24,0.78,0.0237,12,453.84
2023,12,Dec-23,4408,meta_ads,partner,APAC,Basic,53.74,0.1,53.02,0.84,0.0151,12,383.29
2023,12,Dec-23,4409,meta_ads,web,North America,Basic,98.19,0,106.1,0.8,0.0844,1,324.05
2023,12,Dec-23,4410,meta_ads,partner,Europe,Basic,97.49,0,92.72,0.81,0.0143,12,336.91
2023,12,Dec-23,4411,google_ads,mobile_app,North America,Basic,98.61,0.2,70.14,0.85,0.0644,1,377.34
2023,12,Dec-23,4412,outbound_sales,partner,Middle East,Pro,167.11,0.1,140.35,0.79,0.0295,12,227.24
2023,12,Dec-23,4413,google_ads,mobile_app,Europe,Basic,67.1,0.2,60.38,0.79,0.061,1,382.01
2023,12,Dec-23,4414,organic_search,partner,LatAm,Enterprise,373.91,0,343.4,0.75,0.0269,12,54.02
2023,12,Dec-23,4415,meta_ads,partner,APAC,Pro,156.82,0,154.02,0.82,0.0236,12,313.6
2023,12,Dec-23,4416,google_ads,mobile_app,Europe,Basic,85.43,0.1,85.04,0.88,0.0582,1,457.43
2023,12,Dec-23,4417,google_ads,mobile_app,North America,Enterprise,249.66,0,282.51,0.75,0.0207,12,400.69
2023,12,Dec-23,4418,organic_search,web,North America,Pro,129.9,0.1,117.93,0.8,0.0841,1,46.68
2023,12,Dec-23,4419,meta_ads,partner,Europe,Pro,154.5,0.1,147.36,0.76,0.0162,12,306.81
2023,12,Dec-23,4420,google_ads,mobile_app,LatAm,Basic,69.3,0.2,48.61,0.76,0.0658,1,340.59
2023,12,Dec-23,4421,organic_search,mobile_app,Middle East,Enterprise,315.98,0.1,299.69,0.75,0.0148,12,47.14
2023,12,Dec-23,4422,outbound_sales,web,Europe,Basic,81.03,0.2,64.04,0.9,0.0209,12,201.98
2023,12,Dec-23,4423,meta_ads,mobile_app,APAC,Enterprise,403.72,0.2,339.04,0.81,0.0894,1,392.55
2023,12,Dec-23,4424,google_ads,mobile_app,Europe,Basic,86.2,0.1,66.29,0.84,0.0121,12,455.1
2023,12,Dec-23,4425,outbound_sales,partner,Europe,Basic,83.96,0.1,71.45,0.76,0.0227,12,182.43
2023,12,Dec-23,4426,meta_ads,web,APAC,Pro,106.2,0,92.85,0.85,0.0572,1,351.09
2023,12,Dec-23,4427,organic_search,partner,Europe,Pro,147.45,0.1,146.31,0.85,0.0932,1,56.08
2023,12,Dec-23,4428,outbound_sales,web,Europe,Basic,49.74,0,44.33,0.83,0.098,1,182.91
2023,12,Dec-23,4429,outbound_sales,mobile_app,APAC,Pro,154.2,0.2,109.33,0.82,0.0214,12,177.96
2023,12,Dec-23,4430,meta_ads,mobile_app,APAC,Pro,192.99,0.1,182.7,0.77,0.0768,1,301.98
2023,12,Dec-23,4431,outbound_sales,mobile_app,Europe,Enterprise,302.69,0.2,272.02,0.79,0.0157,12,226.37
2023,12,Dec-23,4432,outbound_sales,web,North America,Basic,57.47,0,58.02,0.84,0.0113,12,173.22
2023,12,Dec-23,4433,google_ads,partner,North America,Pro,150.74,0,135.57,0.86,0.0157,12,445.34
2023,12,Dec-23,4434,meta_ads,partner,Europe,Enterprise,373.93,0.1,322.59,0.89,0.0797,1,395.76
2023,12,Dec-23,4435,organic_search,web,North America,Enterprise,472.27,0.1,415.53,0.78,0.0836,1,47.25
2023,12,Dec-23,4436,outbound_sales,partner,Europe,Basic,82.59,0,92.06,0.79,0.0669,1,220.39
2023,12,Dec-23,4437,google_ads,partner,North America,Enterprise,316.51,0.2,234.8,0.75,0.023,12,452.84
2023,12,Dec-23,4438,organic_search,mobile_app,North America,Enterprise,368.1,0.1,356.47,0.76,0.0699,1,54.94
2023,12,Dec-23,4439,organic_search,mobile_app,LatAm,Pro,177.07,0,174.05,0.78,0.0856,1,51.93
